Name,Description,Image Link,Price,Rating,Name of store or merchat
"Samsung Galaxy A32 8/128GB 6/128GB Garansi Resmi 6 GB 8 GB 128 GB - 8/128 Black, Non Bundle","Untuk Produk Xiaomi, Vivo, Realme, Oppo kami repack semua yaa, hanya untuk aktivasi, selebihnya dijamin tidak ada yang ditukar/ganti

Tersedia juga aksesoris kompatible dengan produk ini:
Anti Gores: https://www.tokopedia.com/distriponsel/anti-gores-jelly-tempered-glass-hydrogel-xiaomi-samsung-vivo-oppo-real
TWS: https://www.tokopedia.com/distriponsel/realme-buds-air-pro-garansi-resmi-realme-original-realme-tws
Powerbank: https://www.tokopedia.com/distriponsel/realme-powerbank-power-bank-2i-10000mah-quick-charge-dual-output

Packing yang lebih aman (Opsional, untuk standar packing kami sudah memakai bubble wrap) :
Ekstra Bubble: https://www.tokopedia.com/distriponsel/ekstra-bubble-wrap-untuk-packing
Packing Kayu: https://www.tokopedia.com/distriponsel/packing-kayu-untuk-handphone

Mengenai varian:
Non Bundle = Tidak dapat bonus yang seperti digambar
Bundle Headset = Dapat bonus headset Pioneer
Bundle Powerbank = Dapat bonus Realme Powerbank 2i
Bundle Hydrogel = Dapat bonus Anti Gores Hydrogel
Bundle Lengkap = Dapat semua bonus yang disebutkan diatas

HARAP DIBACA SEBELUM MEMBELI
WARNA READY: Hitam, Putih
CANTUMKAN PILIHAN WARNA PADA CATATAN UNTUK PENJUAL
BONUS AKAN DIKIRIMKAN SELAMA STOCK TERSEDIA

Belanja lebih hemat pakai voucher, cek disini:
https://www.tokopedia.com/promo/

Tersedia juga produk Xiaomi:
https://www.tokopedia.com/vivolucky/etalase/xiaomi-smartphones

Tersedia juga produk Vivo:
https://www.tokopedia.com/vivolucky/etalase/vivo-smartphones

Tersedia juga produk Oppo:
https://www.tokopedia.com/vivolucky/etalase/oppo-smartphones

Tersedia juga produk Samsung:
https://www.tokopedia.com/vivolucky/etalase/samsung-smartphones

NOTE SEBELUM MEMBELI:
- Barang yang dijual adalah BNIB ( Brand New In Box ) kita tidak jual barang bekas ataupun refurbish",https://images.tokopedia.net/img/cache/500-square/hDjmkQ/2021/12/9/df1e6bc1-590d-43b9-93f4-7c95e9da9a4e.jpg.webp?ect=4g,Rp3.380.000,4.9,Distributor Ponsel
XIAOMI REDMI 9C RAM 4 64 RAM 3 32 GARANSI RESMI - RAM 3 32,"GARANSI RESMI XIAOMI INDONESIA,IMEI TERDAFTAR

MOHON CHAT DULU SEBELUM PEMBAYARAN

UNTUK BONUS ACCESORIES,BISA PILIH DI VARIAN GIFT(UTK NON GIFT=TANPA BONUS ACCESORIES/STANDARD DLM BOXNYA)

PERMINTAAN WARNA DAN VARIAN GIFT HARAP DITULIS DI CATATAN

KIRIM SETIAP HARI ( SENIN - MINGGU )LANGSUNG PROSES!!!

READY GOJEK/GRAB!!!
SAMEDAY sebelum - jam 3 SORE (Gosend) jam 4 SORE (Grab) mohon jangan mepet2😊
INSTAN sebelum - jam 5 SORE (Gosend) Jam 6 SORE (Grab) mohon jangan mepet2😊

READY ANTER AJA SAMEDAY-sebelum jam 3 SORE!!

NOTE:PENTING!!!
ORDER MAKSIMAL 1JAM SBLMNYA!!!

JNE/J&T DIKIRIM HARI YANG SAMA UNTUK PESANAN SEBELUM JAM 5 SORE(SENIN-MINGGU)
",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/7/9/ed1993ad-48da-4828-82e5-574a0129815b.jpg.webp?ect=4g,Rp1.449.000,4.9,Bintang Terang Cell
SAMSUNG Galaxy A32 [8/128GB] - Garansi Resmi SEIN - Putih,"SAMSUNG Galaxy A32 4G LTE [8/128GB] - Garansi Resmi SEIN 1 Tahun

***Tidak perlu tanya stok, langsung checkout saja.
***Warna ready sesuai varian yg bisa dipilih

IMEI terdaftar di Website Kemenperin
Jadwal kirim dan Alamat toko offline, dll bisa dilihat di Catatan Toko

Features :
Prosesor
CPU Speed 2GHz, 1.8GHz CPU Type Octa-Core , Mediatek Helio G80

Display
Size (Main_Display) 162.1mm (6.4"" full rectangle) / 158.7mm (6.2"" rounded corners) Resolusi (Main Display) 1080 x 2400 (FHD+) Teknologi (Main Display) Super AMOLED Kedalaman Warna (Main Display) 16M 

Kamera
Rear Camera - Resolution (Multiple) 64.0 MP + 8.0 MP + 5.0 MP + 5.0 MP Rear Camera - F Number (Multiple) F1.8 , F2.2 , F2.4 , F2.4 Main Camera - Auto Focus Yes Rear Camera - OIS No Rear Camera Zoom Digital Zoom up to 10x Front Camera - Resolution 20.0 MP Front Camera - F Number F2.2 Front Camera - Auto Focus No Front Camera - OIS No Main Camera - Flash Yes Front Camera - Flash No  

Memori
RAM Size (GB) 8 ROM Size (GB) 128 
Available Memory (GB)* 103.2 
Dukungan Memori Eksternal MicroSD (Up to 1TB) 

Jaringan
JUMLAH SIM Dual-SIM SIM size Nano-SIM (4FF) 
SIM Slot Type SIM + SIM 2 + MicroSD
 Infra 2G GSM, 3G WCDMA, 4G LTE FDD, 4G LTE TDD  

Konektivitas
USB Interface USB Type-C  Versi USB USB 2.0  Teknologi Lokasi GPS, Glonass, Beidou, Galileo Earjack 3.5mm Stereo  
MHL Tidak  
Wi-Fi Direct Ya  
Versi Bluetooth Bluetooth v5.0  
NFC Yes  
PC Sync. Smart Switch (PC version) 

Sistem Operasi Android 

Sensors Accelerometer, Fingerprint Sensor, Gyro Sensor, Geomagnetic Sensor, Hall Sensor, RGB Light Sensor, Virtual Proximity Sensing 

Dimension (HxWxD, mm) 158.9 x 73.6 x 8.4  Weight (g) 184 

Baterai 5000mAH

Isi kemasan :
Galaxy A32,
Kepala Charger
Kabel USB C
SIM Ejector,
Buku Panduan dan Lembar Kartu Garansi jadi satu
",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/1/7/013aad72-1039-43b1-9859-c5a9ca8ee6b7.jpg.webp?ect=4g,Rp3.388.000,5,Rejodadi Surabaya
Samsung Galaxy A32 8/128 RAM 8GB 128GB Garansi Resmi Samsung Indonesia - Hitam,"Garansi Resmi Samsung Indonesia

Resmi IMEI sudah terdaftar
Check imei : https://www.kemenperin.go.id/imei/
Jadi saat hp diaktifkan / dipakai otomatis GARANSI Berlaku

Note : Sebelum kirim kami buka segel untuk Aktivasi Garansi dan Cek Fisik.

Membeli Berarti Setuju.


Resiko Kerusakan saat pengiriman Paket, disarankan untuk order ini juga ya kak

- Extra Bubble wrap
https://www.tokopedia.com/sfoneomnistore/tambahan-bubble-wrap-untuk-packing-agar-lebih-aman

- Extra Box
https://www.tokopedia.com/sfoneomnistore/tambahan-box-untuk-packing-agar-lebih-aman

Samsung A32 Ram 8/128 GB - Garansi Resmi

Garansi Resmi SEIN 1 Tahun


NETWORK Technology
GSM / HSPA / LTE
BODY
Dimensions : 158.9 x 73.6 x 8.4 mm (6.26 x 2.90 x 0.33 in)
SIM : Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)

DISPLAY
Type : Super AMOLED, 90Hz, 800 nits (peak)
Size : 6.4 inches, 98.9 cm2 (~84.6% screen-to-body ratio)
Resolution : 1080 x 2400 pixels, 20:9 ratio (~411 ppi density)

PLATFORM
OS : Android 11, One UI 3.0
Chipset : Mediatek Helio G80 (12 nm)
CPU : Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55)
GPU : Mali-G52 MC2

MEMORY
Card slot :microSDXC (dedicated slot)
Internal : ROM 128GB , 8GB RAM

MAIN CAMERA

Quad :

64 MP, f/1.8, 26mm (wide), PDAF
8 MP, f/2.2, 123˚, (ultrawide), 1/4.0"", 1.12µm
5 MP, f/2.4, (macro)
5 MP, f/2.4, (depth)

Features : LED flash, HDR, panorama

Video : 4K@30fps, 1080p@30/120fps

SELFIE CAMERA
Single : 20 MP, f/2.2, (wide)

SOUND

Loudspeaker : Yes
3.5mm jack : Yes
COMMS
WLAN : Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot
Bluetooth : 5.0, A2DP, LE
GPS : Yes, with A-GPS, GLONASS, BDS, GALILEO
NFC : Yes
Radio : Unspecified
USB : USB Type-C 2.0, USB On-The-Go

FEATURES

Sensors :
Fingerprint (rear-mounted), accelerometer, proximity, compass
BATTERY

Type : Li-Ion 5000 mAh, non-removable

Charging :

- Fast charging 15W",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/9/2/89fab05e-b1a7-46ae-93b4-ddadbca9839f.jpg.webp?ect=4g,Rp3.350.000,5,SFONE OMNI STORE
"Xiaomi Redmi Note 10s 8/128GB 6/64GB Garansi Resmi 6 64 GB 8 128 GB - 6GB 128GB GRAY, Non Bundle","*READY ACCESSORIES SMARTPHONE :
https://www.tokopedia.com/dewaponselrakyat/anti-gores-hydrogel-hydro-gel-bisa-untuk-semua-handphone
https://www.tokopedia.com/dewaponselrakyat/powerbank-realme-2i-10-000mah-powerbank-headphone

Mengenai varian:
- Non Bundle: Hanya dapat unit hape dan item yang termasuk di dalam box bawaan
- Bundle Hydrogel: Paket bundling dengan antigores Hydrogel
- Bundle Home Thetaer / WirelessTheater = Dapat Bonus Speaker Home Theater Oppo
- Bundle Headset JBL J22 : Paket bundling dengan Headset JBL J22
- Paket Bundle Lengkap= Dapat Semua Bonus Yang Disebutkan Diatas

HARAP DIBACA SEBELUM MEMBELI
1.Setiap Pembelian unit di ""Dewa Ponsel""
CASHBACK HINGGA 30RB
2.GRATIS ONGKIR DAN ASURANSI PENGIRIMAN PENGIRIMAN

Warna :
Grey / White / Blue

- (Pilihan warna harap ditulis di catatan pembeli saat checkout, tanpa catatan kita kirim warna random)

FAST RESPON WA DI #Nol-895-3248-39980

KENAPA BELI DI DEWA PONSEL RAKYAT?
- Terpercaya, toko kita OFFICIAL STORE di Tokopedia (TRUSTED SELLER)
- Barang 100% original unit baru, gak jual barang bekas atau refurbished
- Uang kita kembalikan 2x lipat kalau barang tidak original
- Garansi resmi Indonesia, bisa klaim ke service center terdekat
- Bisa COD Jakarta, terima barang baru bayar
- Bisa request split order
- Ada tim aftersales untuk membantu proses klaim garansi jika kesulitan

NOTE :
- Pengiriman Gojek/ Grab Sameday batas order masuk jam 12.00
- Gojek/ Grab Instant jam 15.00, lewat jam tersebut kemungkinan kirim keesokan harinya
- Untuk produk Oppo, Vivo, Realme, Samsung, Xiaomi segel kita buka dulu sebelum kirim untuk pengisian dan registrasi kartu garansi, setelah itu kita segel ulang (repack)
- Kerusakan dan kehilangan saat pengiriman diluar tanggung jawab kami
- Disarankan pakai asuransi untuk cover resiko pengiriman
- Harap untuk divideo waktu unboxing paket, Dewa Ponsel tidak menerima komplain tanpa video unboxing
- Barang yang sudah dibeli tidak dapat ditukar atau di kembalikan, kecuali ada cacat bar",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/6/22/0d409150-87a8-4ee7-8f5e-dc0e21c5a8dc.jpg.webp?ect=4g,Rp2.576.000,4.7,Dewa Ponsel Rakyat
Samsung Galaxy A22 5G 6/128 RAM 6GB Internal 128GB Garansi Resmi SEIN - Gray,"Garansi Resmi Samsung Indonesia

kelengkapan :
- Handphone
- Charger
- sim injector

NOTE : SAMSUNG PASTI BUKA SEGEL DAN REPACK UNTUK PENGAKTIFAN GARANSI, MEMBELI BERARTI SETUJU

Resmi IMEI sudah terdaftar
Check imei : https://www.kemenperin.go.id/imei/
Jadi saat hp diaktifkan / dipakai otomatis GARANSI Berlaku

Agar mengurangi Resiko Kerusakan saat pengiriman Paket, disarankan untuk order ini juga ya gan
- Extra Bubble wrap
https://www.tokopedia.com/votevip/tambahan-bubble-wrap-untuk-packing-agar-lebih-aman

- Extra Box
https://www.tokopedia.com/votevip/tambahan-box-untuk-packing-agar-lebih-aman.

Spesifikasi A22 5G 6/128

Bodi
-Dimensi 167.2 x 76.4 x 9 mm

Layar
-type layar TFT
uk.layar 6.6 inch
-Resolusi 1.080 x 2400 piksel
-Fitur 90 Hz

Software
- Sistem Operasi Android 11
- Desain antarmuka

Prossesor
-Chipset Mediatek MT6833 Dimensity 700 5G (nm)
-Cpu octa-core ( 4x2.2 GHz Cortex-A76 & 4x2.0 GHz Cortex-A55)
-Gpu Mali-G57 MC2

Memori
RAM 6GB ROM 128GB

Kamera belakang
-Triple 48 MP, f/1.8, (wide), PDAF + 5 MP, f/2.2, 115˚ (ultrawide), 1/5.0"", 1.12µm + 2 MP, f/2.4, (depth)

-Video
1080p@30fps

Kamera depan
-8 MP, f/2.0, (wide)

Sensor
-Fingerprint (side-mounted), accelerometer, gyro, proximity, compass
Jack Audio

konektivitas
-USB Tipe-C

Batterai

Kapasitas Baterai
-5000 mAh
-Jenis Baterai
-Li-Po
-Pemasangan
-Non-removeable
-Fast Charging
Ya


",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/7/2/b8ebdcda-6ef9-409c-82c2-58fa9953dbd0.jpg.webp?ect=4g,Rp2.840.000,5,Vote VIP
Samsung M12 4/64 GB Garasi Resmi SEIN - Biru,"Ready Stok April 2022

Kartu Perdana :
https://www.tokopedia.com/gudang-hp/kartu-perdana-smartfren-bonus-spesial-bonus-kuota-360gb-selama-2-tahun

SIM Dual SIM (Nano-SIM, dual stand-by)
Size 6.5 inches
PLATFORM OS Android 11, One UI Core 3.1
Chipset Exynos 850 (8nm)
CPU Octa-core (4x2.0 GHz Cortex-A55 & 4x2.0 GHz Cortex-A55)
GPU Mali-G52
MEMORY Internal 64GB 4GB RAM
MAIN CAMERA Quad 48 MP, 5 MP,2 MP,2 MP,
SELFIE CAMERA Single 8 MP,
BATTERY Type Li-Po 5000 mAh, non-removable

Cek Produk Lainnya :


►Ubah TV Anda menjadi Smart TV, sambungkan Smartphone ke layar TV dan hiburan melengkapi rumah Anda.Pilih produk dari Taiwan PX MHA-110U : https://www.tokopedia.com/gudang-hp/kabel-hdmi-usb-micro-type-c-lightning-converter-tv-ios-android-px-110u
",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/6/21/04fb9882-da03-4c76-b5a8-95f38c103caa.jpg.webp?ect=4g,Rp1.868.000,4.9,Gudang-HP
"Samsung Galaxy M12 4/64GB 3/32GB Garansi Resmi 3 GB 32 GB 4 GB 64 GB - Hijau, 3/32GB","Tersedia juga paket bundling seperti digambar produk:
https://www.tokopedia.com/onestop-ponsel/bundling-item-headset-powerbank-anti-gores


Untuk Produk Xiaomi, Vivo, Realme, Oppo kami repack semua yaa, hanya untuk aktivasi, selebihnya dijamin tidak ada yang ditukar/ganti

Packing yang lebih aman (Opsional, untuk standar packing kami sudah memakai bubble wrap) :
https://www.tokopedia.com/onestop-ponsel/packing-box-ekstra-bubble-wrap

Untuk ketersediaan warna bisa dicek dibagian varian ya

Kenapa Wajib Beli di Onestop Ponsel?
- Cashback disetiap pembelian hingga 400rb
- Fast Shipping
- Free Ongkos Kirim
- Free Asuransi Pengiriman
- Trusted ( Tidak Perlu diragukan lagi karena kami Official Store)

PRODUK YANG DIJUAL DI SINI
* Garansi Resmi 1 Tahun
* UNIT 100% BARU, BUKAN REFUBISH ATAU SECOND
* Produk dan Aksesoris 100% ORIGINAL
* Good Service, Great After Sales
* GARANSI Bisa claim di seluruh service center resmi Indonesia
* Kredit Tanpa Kartu Kredit Bisa Menggunakan KREDIVO, AKULAKU , HOME KREDIT
",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/6/6/b52a0337-3759-4440-a1b3-2100c1e037fd.png.webp?ect=4g,Rp1.634.000,4.9,Onestop Ponsel
Samsung Galaxy S20 FE 8/128GB Garansi Resmi SEIN - Cloud Mint,"Versi Terbaru

Prosesor Snapdragon 865
CPU Speed
2.73GHz, 2.5GHz, 2GHz
CPU Type
Octa-Core

Dimensions 159.8 x 74.5 x 8.4 mm (6.29 x 2.93 x 0.33 in)
Weight 190 g (6.70 oz)
Build Glass front, plastic back, aluminum frame
SIM Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)
Samsung Pay (Visa, MasterCard certified)
IP68 dust/water resistant (up to 1.5m for 30 mins)
DISPLAY Type Super AMOLED, 120Hz, HDR10+
Size 6.5 inches, 101.0 cm2 (~84.8% screen-to-body ratio)
Resolution 1080 x 2400 pixels, 20:9 ratio (~407 ppi density)
Always-on display
PLATFORM OS Android 10, One UI 2.5
Chipset : Snapdragon 865
MEMORY Card slot microSDXC (uses shared SIM slot)
Internal 128GB 8GB RAM
UFS 3.1
MAIN CAMERA Triple 12 MP, f/1.8, 26mm (wide), 1/1.76"", 1.8µm, Dual Pixel PDAF, OIS
8 MP, f/2.4, 76mm (telephoto), 1/4.5"", 1.0µm, PDAF, OIS, 3x optical zoom
12 MP, f/2.2, 123˚, 13mm (ultrawide), 1/3.0"", 1.12µm
Features LED flash, auto-HDR, panorama
Video 4K@30/60fps, 1080p@30/60fps, gyro-EIS
SELFIE CAMERA Single 32 MP, f/2.2, 26mm (wide), 1/2.74"", 0.8µm
Features HDR
Video 4K@30/60fps, 1080p@30/60fps (gyro-EIS)
SOUND Loudspeaker Yes, with stereo speakers
3.5mm jack No
32-bit/384kHz audio
Tuned by AKG
COMMS WLAN Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct, hotspot
Bluetooth 5.0, A2DP, LE
GPS Yes, with A-GPS, GLONASS, BDS, GALILEO
NFC Yes
Radio Unspecified
USB USB Type-C 3.2, USB On-The-Go",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/12/14/721df782-701c-4143-9f2f-a56a9382d03f.jpg.webp?ect=4g,Rp6.799.000,5,Rajaponsel Official
"iphone 11 256GB/128GB/64GB Second BEKAS ORIGINAL 100% | MULUS NORMAL - Hitam, 64 gb","Selamat datang di Toko kami Sinyal Bisa All Oprator 4G LTE Garansi Sinyal Selamanya Tidak akan terblokir karena peraturan blokir hanya untuk HP Tipe Keluaran Baru *Menyediakan HP Second Original Bergaransi dgn harga dan kualitas terbaik *Profesional Telah Berjualan Sejak Tahun 2008 & Online Shop Sejak 2015 *Tingkat Kepuasan & Reputasi Toko di atas Rata – Rata Ready Selama iklan Aktif (Warna dan Kapasitas Memory Sesuaikan pada Judul dan Variant) *** BACA INI SEBELUM MEMBELI **** - Produk Original Bekas Garansi Internasional - Fungsional Normal Beserta fitur nya Tidak Minus - Mulus 97%-99% (like New) - Batre Healt Sehat dan Normal 90%++ - 3Utools Hijau - LCD dan Casing original pabrik - 100% BISA SIM Operator ALL PROVIDER - Icloud Aman , Bebas Reset & Update - Imei BOX dan mesin COCOK 100% - Garansi HP 1 Bulan Sejak Diterima - Kondisi Second Tidak Sama Setiap Saat tp dikirim yg terbaik - Kelengkapan Aksesoris OEM Artinya Bukan Original Bawaan Pabrik - (Dus Box + Imei , Kabel + Adaptor Charger , Headset) - Headset Iphone Koneksi “Bluetooth Pairing Kami Tentu Akan Quality Check Sebelum Mengirimkan Pesanan Very Wellcome Reseller , Stok Toko & Dropshiper Akan dikirim tanpa nota harga asli untuk menjalin hubungan kerja sama yg baik info & saran : mohon dicek dulu keseluruhan fungsi sebelum selesaikan pesanan Jika ada keluhan Silahkan klik Tombol Komplain Mohon Komunikasi Chat dgn admin Kami Sehingga Mendapat Solusi Terbaik JGN Asal Memberi Review / Nilai / Ulasan Buruk - Biasakan Bertanya REVIEW / COMMENT NEGATIF PADA LAPAK GARANSI VOID / HANGUS!!

Sudah ganti Batre baru yang BH 100% ya kak
",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/9/2/a65bd9bc-b9b5-46e7-9907-4eeccd36a5e3.jpg.webp?ect=4g,Rp5.599.000,4.9,MY IPHONESTORE
XIAOMI REDMI NOTE 10 5G NFC - 8GB 128GB 8/128 - DIMENSITY 700 - Aurora Green,"XIAOMI REDMI NOTE 10 5G 8/128GB

GARANSI RESMI XIAOMI INDONESIA
IMEI TERDAFTAR DI WEBSITE KEMENPERIN

WARNA TERSEDIA SESUAI VARIAN
- Graphite Gray
- Nighttime Blue
- Aurora Green
- Chrome Silver

Spesifikasi :

NETWORK Technology
GSM / HSPA / LTE / 5G
LAUNCH Announced 2021, March 04
Status Available. Released 2021, April 28
BODY Dimensions 161.8 x 75.3 x 8.9 mm (6.37 x 2.96 x 0.35 in)
Weight 190 g (6.70 oz)
Build Glass front (Gorilla Glass 3), plastic back, plastic frame
SIM Hybrid Dual SIM (Nano-SIM, dual stand-by)
DISPLAY Type IPS LCD, 90Hz, 400 nits (typ), 500 nits (HBM)
Size 6.5 inches, 102.0 cm2 (~83.7% screen-to-body ratio)
Resolution 1080 x 2400 pixels, 20:9 ratio (~405 ppi density)
Protection Corning Gorilla Glass 3
PLATFORM OS Android 11, MIUI 12
Chipset MediaTek MT6833 Dimensity 700 5G (7 nm)
CPU Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55)
GPU Mali-G57 MC2
MEMORY Card slot microSDXC (uses shared SIM slot)
Internal 64GB 4GB RAM, 128GB 4GB RAM, 128GB 6GB RAM, 128GB 8GB RAM, 256GB 4GB RAM, 256GB 8GB RAM
UFS 2.2
MAIN CAMERA Triple 48 MP, f/1.8, 26mm (wide), 1/2.0"", 0.8µm, PDAF
2 MP, f/2.4, (macro)
2 MP, f/2.4, (depth)
Features Dual-LED dual-tone flash, HDR, panorama
Video 1080p@30fps
SELFIE CAMERA Single 8 MP, f/2.0, (wide)
Video 1080p@30fps
SOUND Loudspeaker Yes
3.5mm jack Yes
24-bit/192kHz audio
COMMS WLAN Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot
Bluetooth 5.1, A2DP, LE
GPS Yes, with A-GPS, GLONASS, GALILEO, BDS
NFC Yes (market/region dependent)
Infrared port Yes
Radio FM radio
USB USB Type-C 2.0
FEATURES Sensors Fingerprint (side-mounted), accelerometer, gyro, proximity, compass
BATTERY Type Li-Po 5000 mAh, non-removable
Charging Fast charging 18W
MISC Colors Chrome Silver, Graphite Gray, Nighttime Blue, Aurora Green",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/7/27/28eb8f53-6ca7-4781-b24f-c519f6680990.jpg.webp?ect=4g,Rp2.759.900,5,Shopyz ID
IPHONE 11 64GB GARANSI RESMI TAM / IBOX - Hitam,"NOTE : GARANSI RESMI IBOX 1 TAHUN AKTIF BY TANGGAL KIRIM

BOX SLIM = NO DEXSTOP CHARGER,NO HANDSFREE.

Network Technology
GSM / CDMA / HSPA / EVDO / LTE
Launch Announced 2019, September 10
Status Available. Released 2019, September 20
Body Dimensions 150.9 x 75.7 x 8.3 mm (5.94 x 2.98 x 0.33 in)
Weight 194 g (6.84 oz)
Build Glass front (Gorilla Glass), glass back (Gorilla Glass), aluminum frame (7000 series)
SIM Single SIM (Nano-SIM and/or eSIM) or Dual SIM (Nano-SIM, dual stand-by) - for China
IP68 dust/water resistant (up to 2m for 30 mins)
Apple Pay (Visa, MasterCard
Display Type Liquid Retina IPS LCD capacitive touchscreen, 16M colors
Size 6.1 inches, 90.3 cm2 (~79.0% screen-to-body ratio)
Resolution 828 x 1792 pixels, 19.5:9 ratio (~326 ppi density)
Protection Scratch-resistant glass, oleophobic coating
625 nits max brightness (advertised)
True-tone
Platform OS iOS 13, upgradable to iOS 13.5
Chipset Apple A13 Bionic (7 nm+)
CPU Hexa-core (2x2.65 GHz Lightning + 4x1.8 GHz Thunder)
GPU Apple GPU (4-core graphics)
Memory Card slot No
Internal 64GB 4GB RAM
NVMe
Main Camera Dual 12 MP, f/1.8, 26mm (wide), 1/2.55"", 1.4µm, dual pixel PDAF, OIS
12 MP, f/2.4, 13mm (ultrawide)
Features Quad-LED dual-tone flash, HDR (photo/panorama)
Video 4K@24/30/60fps, 1080p@30/60/120/240fps, HDR, stereo sound rec.
Selfie camera Dual 12 MP, f/2.2, 23mm (wide)
SL 3D, (depth/biometrics sensor)
Features HDR
Video 4K@24/30/60fps, 1080p@30/60/120fps, gyro-EIS
Sound Loudspeaker Yes, with stereo speakers
3.5mm jack No
Comms WLAN Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot
Bluetooth 5.0, A2DP, LE
GPS Yes, with A-GPS, GLONASS, GALILEO, QZSS
NFC Yes
USB 2.0, proprietary reversible connector
Features Sensors Face ID, accelerometer, gyro, proximity, compass, barometer
Siri natural language commands and dictation
Battery Non-removable Li-Ion 3110 mAh battery (11.91 Wh)
Charging Fast charging 18W, 50% in 30 min (advertised)",https://images.tokopedia.net/img/cache/500-square/product-1/2020/6/12/25367788/25367788_d2d7cc9b-8702-4f57-8387-cc83d6fbfb82_1000_1000.webp?ect=4g,Rp7.370.000,4.9,Garden Cell Official
"OPPO A3S 3/32 GB - Hitam, 4/64","NOTE:
Setiap penerimaan paket harap ada video unboxing ya kak.
karena apabila ada komplain tanpa video tersebut akan dinyatakan tidak sah.
HARI MINGGU SLOW RESPON YA KAK,
UNTUK ORDERAN YANG MASUK DI HARI MINGGU DIKIRIM HARI SENIN, TERIMA KASIH :)

Deskripsi OPPO A3S 3/32 & 4/46 GB
[ Garansi 1 tahun distributor ]


NETWORK Technology
GSM / HSPA / LTE
LAUNCH Announced 2018, July
Status Available. Released 2018, July
BODY Dimensions 156.2 x 75.6 x 8.2 mm (6.15 x 2.98 x 0.32 in)
SIM Dual SIM (Nano-SIM, dual stand-by)
DISPLAY Type IPS LCD capacitive touchscreen, 16M colors
Size 6.2 inches, 95.9 cm2 (~81.2% screen-to-body ratio)
Resolution 720 x 1520 pixels, 19:9 ratio (~271 ppi density)
Protection Corning Gorilla Glass 3
PLATFORM OS Android 8.1 (Oreo); ColorOS 5.1
Chipset Qualcomm SDM450 Snapdragon 450 (14 nm)
CPU Octa-core 1.8 GHz Cortex-A53
GPU Adreno 506
MEMORY Card slot microSD, up to 256 GB (dedicated slot)
Internal 32GB 3GB RAM
MAIN CAMERA Dual 13 MP, f/2.2, AF
2 MP, f/2.4, depth sensor
Features LED flash, HDR, panorama
Video 1080p@30fps
SELFIE CAMERA Single 8 MP, f/2.2
Video
SOUND Loudspeaker Yes
3.5mm jack Yes
Active noise cancellation with dedicated mic
COMMS WLAN Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot
Bluetooth 4.2, A2DP, LE
GPS Yes, with A-GPS
Radio FM radio
USB microUSB 2.0, USB On-The-Go
FEATURES Sensors Accelerometer, gyro, proximity, compass
BATTERY Non-removable Li-Ion 4230 mAh battery
Charging Fast battery charging 20W (VOOC Flash Charge)
MISC Colors Red, Dark Purple",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/3/10/6d2cee95-2f2d-4886-a4ff-4144d8640147.jpg.webp?ect=4g,Rp999.000,4.8,Zhufu jian
